initialRelayScenario,sensorScenario,NmbrofSensors,Algorithm,smin,fmin,NmbrofFcal,RunTime
Fixed - Far Corner,Clustered - Centre,12,l2,"(0.49,0.44)",1.17414395627243,106,29.904
Fixed - Far Corner,Clustered - Centre,12,Nelder-Mead Simplex,"(0.49,0.44)",1.17414398650823,66,1.7605
Fixed - Far Corner,Clustered - Centre,12,Log Barrier,"(0.75,0.75)",3.25129245923379,0,0.1821
Fixed - Far Corner,Clustered - Centre,24,Monte Carlo,"(0.5,0.55)",2.23732235697862,100,0.6089
Fixed - Far Corner,Clustered - Centre,24,l2,"(0.49,0.46)",2.07469227721479,147,47.4325
Fixed - Far Corner,Clustered - Centre,24,Nelder-Mead Simplex,"(0.49,0.47)",2.06980485543643,83,1.6621
Fixed - Far Corner,Clustered - Centre,24,Log Barrier,"(0.75,0.75)",5.76107891543453,0,0.2351
Fixed - Far Corner,Clustered - Centre,48,Monte Carlo,"(0.42,0.48)",3.71294943545655,100,1.0722
Fixed - Far Corner,Clustered - Centre,48,l2,"(0.49,0.5)",3.48826972673708,149,57.5135
Fixed - Far Corner,Clustered - Centre,48,Nelder-Mead Simplex,"(0.49,0.5)",3.48826974930073,59,2.153
Fixed - Far Corner,Clustered - Centre,48,Log Barrier,"(0.75,0.75)",9.86727457923484,0,0.449
Fixed - Far Corner,Clustered - Centre,96,Monte Carlo,"(0.53,0.46)",6.79781057817902,100,1.2894
Fixed - Far Corner,Clustered - Centre,96,l2,"(0.5,0.51)",6.45113091882089,142,81.3847
Fixed - Far Corner,Clustered - Centre,96,Nelder-Mead Simplex,"(0.5,0.51)",6.4511310643562,54,2.7099
Fixed - Far Corner,Clustered - Centre,96,Log Barrier,"(0.75,0.75)",18.1458067865697,0,0.6411
Fixed - Far Corner,Clustered - Centre,192,Monte Carlo,"(0.55,0.51)",13.2852457699234,100,3.3414
Fixed - Far Corner,Clustered - Centre,192,l2,"(0.51,0.52)",12.9445613999659,173,156.4592
Fixed - Far Corner,Clustered - Centre,192,Nelder-Mead Simplex,"(0.51,0.52)",12.9445617108183,57,3.6299
Fixed - Far Corner,Clustered - Centre,192,Log Barrier,"(0.75,0.75)",34.5459324716286,0,1.3734
Fixed - Far Corner,Clustered - Centre,384,Monte Carlo,"(0.46,0.53)",25.1829347669571,100,4.4724
Fixed - Far Corner,Clustered - Centre,384,l2,"(0.52,0.52)",23.9439213107036,128,196.5554
Fixed - Far Corner,Clustered - Centre,384,Nelder-Mead Simplex,"(0.52,0.52)",23.9439219488913,57,4.5648
Fixed - Far Corner,Clustered - Centre,384,Log Barrier,"(0.75,0.75)",65.1638476735926,0,1.5606
Fixed - Far Corner,Uniformly Distributed,3,Monte Carlo,"(0.43,0.73)",0.628188356988079,100,0.3637
Fixed - Far Corner,Uniformly Distributed,3,l2,"(0.44,0.67)",0.584289571841063,84,21.5851
Fixed - Far Corner,Uniformly Distributed,3,Nelder-Mead Simplex,"(0.43,0.66)",0.576165349587754,76,1.8918
Fixed - Far Corner,Uniformly Distributed,3,Log Barrier,"(0.75,0.75)",1.21299843922872,0,0.1002
Fixed - Far Corner,Uniformly Distributed,6,Monte Carlo,"(0.33,0.53)",1.25188650244176,100,0.5757
Fixed - Far Corner,Uniformly Distributed,6,l2,"(0.35,0.54)",1.23254084337698,126,35.2918
Fixed - Far Corner,Uniformly Distributed,6,Nelder-Mead Simplex,"(0.36,0.55)",1.22857808476115,94,1.1601
Fixed - Far Corner,Uniformly Distributed,6,Log Barrier,"(0.75,0.75)",3.02572904314773,0,0.1014
Fixed - Far Corner,Uniformly Distributed,12,Monte Carlo,"(0.44,0.39)",2.74296163765599,100,0.5226
Fixed - Far Corner,Uniformly Distributed,12,l2,"(0.46,0.46)",2.65870865184342,147,40.6262
Fixed - Far Corner,Uniformly Distributed,12,Nelder-Mead Simplex,"(0.46,0.45)",2.65527970145299,78,1.9371
Fixed - Far Corner,Uniformly Distributed,12,Log Barrier,"(0.75,0.75)",5.32013783843356,0,0.1876
Fixed - Far Corner,Uniformly Distributed,24,Monte Carlo,"(0.53,0.47)",4.74333094191813,100,0.6822
Fixed - Far Corner,Uniformly Distributed,24,l2,"(0.48,0.46)",4.67174131299472,189,58.7907
Fixed - Far Corner,Uniformly Distributed,24,Nelder-Mead Simplex,"(0.48,0.45)",4.66716218192457,79,2.0012
Fixed - Far Corner,Uniformly Distributed,24,Log Barrier,"(0.75,0.75)",8.86845146072594,0,0.342
Fixed - Far Corner,Uniformly Distributed,48,Monte Carlo,"(0.48,0.52)",8.71374476314489,100,0.8277
Fixed - Far Corner,Uniformly Distributed,48,l2,"(0.49,0.48)",8.55159891831177,273,114.1585
Fixed - Far Corner,Uniformly Distributed,48,Nelder-Mead Simplex,"(0.49,0.48)",8.54944572872232,70,2.2193
Fixed - Far Corner,Uniformly Distributed,48,Log Barrier,"(0.75,0.75)",16.025742529068,0,0.5338
Fixed - Far Corner,Uniformly Distributed,96,Monte Carlo,"(0.44,0.64)",18.7409442996459,100,1.2829
Fixed - Far Corner,Uniformly Distributed,96,l2,"(0.51,0.51)",16.6561941307194,245,142.9709
Fixed - Far Corner,Uniformly Distributed,96,Nelder-Mead Simplex,"(0.51,0.51)",16.6561942376777,58,2.4484
Fixed - Far Corner,Uniformly Distributed,96,Log Barrier,"(0.75,0.75)",28.5956464430573,0,1.0708
Fixed - Far Corner,Uniformly Distributed,192,Monte Carlo,"(0.44,0.5)",33.2826974039461,100,2.7618
Fixed - Far Corner,Uniformly Distributed,192,l2,"(0.5,0.5)",32.6481014832974,244,212.9917
Fixed - Far Corner,Uniformly Distributed,192,Nelder-Mead Simplex,"(0.5,0.5)",32.6481016674797,57,3.178
Fixed - Far Corner,Uniformly Distributed,192,Log Barrier,"(0.75,0.75)",57.2484232650575,0,1.4406
Fixed - Far Corner,Uniformly Distributed,384,Monte Carlo,"(0.49,0.51)",63.4872549927982,100,4.0437
Fixed - Far Corner,Uniformly Distributed,384,l2,"(0.49,0.49)",63.3062927696705,219,343.3021
Fixed - Far Corner,Uniformly Distributed,384,Nelder-Mead Simplex,"(0.49,0.49)",63.3062931340459,58,4.2112
Fixed - Far Corner,Uniformly Distributed,384,Log Barrier,"(0.75,0.75)",116.433078005621,0,2.3714
Fixed - Far Corner,Clustered - Corner,3,Monte Carlo,"(0.61,0.27)",0.519399350610097,100,0.3273
Fixed - Far Corner,Clustered - Corner,3,l2,"(0.59,0.29)",0.485713772247687,84,22.8839
Fixed - Far Corner,Clustered - Corner,3,Nelder-Mead Simplex,"(0.59,0.3)",0.480659362469999,82,1.8072
Fixed - Far Corner,Clustered - Corner,3,Log Barrier,"(0.75,0.75)",1.47625704201447,0,0.0725
Fixed - Far Corner,Clustered - Corner,6,Monte Carlo,"(0.51,0.34)",0.955176503583109,100,0.4692
Fixed - Far Corner,Clustered - Corner,6,l2,"(0.53,0.36)",0.942090485641097,105,26.3996
Fixed - Far Corner,Clustered - Corner,6,Nelder-Mead Simplex,"(0.53,0.37)",0.939261973723278,104,1.3311
Fixed - Far Corner,Clustered - Corner,6,Log Barrier,"(0.75,0.75)",2.47956420612995,0,0.1273
Fixed - Far Corner,Clustered - Corner,12,Monte Carlo,"(0.46,0.29)",1.61804497123341,100,0.4822
Fixed - Far Corner,Clustered - Corner,12,l2,"(0.45,0.27)",1.61236618007065,109,30.7654
Fixed - Far Corner,Clustered - Corner,12,Nelder-Mead Simplex,"(0.45,0.27)",1.61236618936476,69,1.0753
Fixed - Far Corner,Clustered - Corner,12,Log Barrier,"(0.75,0.75)",6.02096887129123,0,0.181
Fixed - Far Corner,Clustered - Corner,24,Monte Carlo,"(0.28,0.27)",2.48655363908071,100,0.7698
Fixed - Far Corner,Clustered - Corner,24,l2,"(0.36,0.23)",2.31545747253092,151,48.8672
Fixed - Far Corner,Clustered - Corner,24,Nelder-Mead Simplex,"(0.36,0.23)",2.31545748344836,78,2.8001
Fixed - Far Corner,Clustered - Corner,24,Log Barrier,"(0.75,0.75)",13.255189766523,0,0.2025
Fixed - Far Corner,Clustered - Corner,48,Monte Carlo,"(0.22,0.2)",4.02258696243656,100,0.8307
Fixed - Far Corner,Clustered - Corner,48,l2,"(0.26,0.22)",3.9315838198152,130,54.3559
Fixed - Far Corner,Clustered - Corner,48,Nelder-Mead Simplex,"(0.26,0.22)",3.93158384844154,64,2.2485
Fixed - Far Corner,Clustered - Corner,48,Log Barrier,"(0.75,0.75)",30.0548211218999,0,0.5932
Fixed - Far Corner,Clustered - Corner,96,Monte Carlo,"(0.28,0.25)",7.19696157395912,100,1.2918
Fixed - Far Corner,Clustered - Corner,96,l2,"(0.26,0.23)",7.1166479061301,193,109.9907
Fixed - Far Corner,Clustered - Corner,96,Nelder-Mead Simplex,"(0.26,0.23)",7.11664797847273,65,1.7319
Fixed - Far Corner,Clustered - Corner,96,Log Barrier,"(0.75,0.75)",57.5800911108215,0,0.4412
Fixed - Far Corner,Clustered - Corner,192,Monte Carlo,"(0.27,0.19)",13.6807690142123,100,2.9252
Fixed - Far Corner,Clustered - Corner,192,l2,"(0.25,0.25)",13.1251471399312,205,191.9769
Fixed - Far Corner,Clustered - Corner,192,Nelder-Mead Simplex,"(0.25,0.25)",13.1251474771199,61,3.3247
Fixed - Far Corner,Clustered - Corner,192,Log Barrier,"(0.75,0.75)",110.256533333421,0,1.7061
Fixed - Far Corner,Clustered - Corner,384,Monte Carlo,"(0.26,0.21)",28.5186666167668,100,4.4593
Fixed - Far Corner,Clustered - Corner,384,l2,"(0.25,0.26)",27.524336384922,153,243.5056
Fixed - Far Corner,Clustered - Corner,384,Nelder-Mead Simplex,"(0.25,0.26)",27.5243367847505,62,3.6336
Fixed - Far Corner,Clustered - Corner,384,Log Barrier,"(0.75,0.75)",217.64262718485,0,2.6543
Fixed - Far Corner,Clustered - Centre,3,Monte Carlo,"(0.73,0.68)",0.297830834651172,100,0.329
Fixed - Far Corner,Clustered - Centre,3,l2,"(0.7,0.61)",0.242976992994627,84,20.574
Fixed - Far Corner,Clustered - Centre,3,Nelder-Mead Simplex,"(0.7,0.61)",0.242497533258168,85,1.1702
Fixed - Far Corner,Clustered - Centre,3,Log Barrier,"(0.75,0.75)",0.403117007693778,0,0.2084
Fixed - Far Corner,Clustered - Centre,6,Monte Carlo,"(0.56,0.54)",0.690792583510022,100,0.4758
Fixed - Far Corner,Clustered - Centre,6,l2,"(0.55,0.56)",0.682220248430873,105,27.3272
Fixed - Far Corner,Clustered - Centre,6,Nelder-Mead Simplex,"(0.54,0.55)",0.677686482702716,85,1.1063
Fixed - Far Corner,Clustered - Centre,6,Log Barrier,"(0.75,0.75)",1.35202705790321,0,0.1292
Fixed - Far Corner,Clustered - Centre,12,Monte Carlo,"(0.49,0.5)",0.919694932231227,100,1.1601
Fixed - Far Corner,Clustered - Centre,12,l2,"(0.55,0.51)",0.862053343736152,126,34.4794
Fixed - Far Corner,Clustered - Centre,12,Nelder-Mead Simplex,"(0.54,0.51)",0.858869733898855,79,1.9149
Fixed - Far Corner,Clustered - Centre,12,Log Barrier,"(0.75,0.75)",2.4106995356824,0,0.1793
Fixed - Far Corner,Clustered - Centre,24,Monte Carlo,"(0.53,0.55)",1.81653909907678,100,0.617
Fixed - Far Corner,Clustered - Centre,24,l2,"(0.55,0.47)",1.61769458202703,126,39.6418
Fixed - Far Corner,Clustered - Centre,24,Nelder-Mead Simplex,"(0.55,0.47)",1.61397572216659,80,1.9869
Fixed - Far Corner,Clustered - Centre,24,Log Barrier,"(0.75,0.75)",4.89078617292687,0,0.2423
Fixed - Far Corner,Clustered - Centre,48,Monte Carlo,"(0.48,0.48)",3.40899154530667,100,0.8417
Fixed - Far Corner,Clustered - Centre,48,l2,"(0.52,0.48)",3.28930323769357,170,66.8961
Fixed - Far Corner,Clustered - Centre,48,Nelder-Mead Simplex,"(0.52,0.48)",3.28930333649294,59,2.0289
Fixed - Far Corner,Clustered - Centre,48,Log Barrier,"(0.75,0.75)",9.74806839864297,0,0.7058
Fixed - Far Corner,Clustered - Centre,96,Monte Carlo,"(0.45,0.44)",6.80459544710215,100,2.2422
Fixed - Far Corner,Clustered - Centre,96,l2,"(0.52,0.5)",5.9780525631856,212,123.0906
Fixed - Far Corner,Clustered - Centre,96,Nelder-Mead Simplex,"(0.52,0.5)",5.97805265927488,59,2.4548
Fixed - Far Corner,Clustered - Centre,96,Log Barrier,"(0.75,0.75)",17.3691373169492,0,0.4507
Fixed - Far Corner,Clustered - Centre,192,Monte Carlo,"(0.53,0.55)",11.5023576860871,100,2.7679
Fixed - Far Corner,Clustered - Centre,192,l2,"(0.5,0.51)",10.9939709828142,181,162.9957
Fixed - Far Corner,Clustered - Centre,192,Nelder-Mead Simplex,"(0.5,0.51)",10.993971451312,61,3.195
Fixed - Far Corner,Clustered - Centre,192,Log Barrier,"(0.75,0.75)",34.4141490715148,0,1.3208
Fixed - Far Corner,Clustered - Centre,384,Monte Carlo,"(0.47,0.46)",22.7637537313648,100,5.0729
Fixed - Far Corner,Clustered - Centre,384,l2,"(0.5,0.49)",21.8529937036967,126,187.9166
Fixed - Far Corner,Clustered - Centre,384,Nelder-Mead Simplex,"(0.5,0.49)",21.8529939579207,61,4.2216
Fixed - Far Corner,Clustered - Centre,384,Log Barrier,"(0.75,0.75)",71.238177324366,0,1.2195
Fixed - Far Corner,Uniformly Distributed,3,Monte Carlo,"(0.77,0.59)",0.6566958066256,100,0.3459
Fixed - Far Corner,Uniformly Distributed,3,l2,"(0.69,0.62)",0.624185227729577,84,20.576
Fixed - Far Corner,Uniformly Distributed,3,Nelder-Mead Simplex,"(0.7,0.6)",0.619148913101367,82,1.2601
Fixed - Far Corner,Uniformly Distributed,3,Log Barrier,"(0.75,0.75)",0.829048329623803,0,0.1139
Fixed - Far Corner,Uniformly Distributed,6,Monte Carlo,"(0.41,0.58)",1.59745842970695,100,0.6508
Fixed - Far Corner,Uniformly Distributed,6,l2,"(0.52,0.58)",1.51940574455081,101,28.1794
Fixed - Far Corner,Uniformly Distributed,6,Nelder-Mead Simplex,"(0.52,0.58)",1.51922229489899,87,1.1091
Fixed - Far Corner,Uniformly Distributed,6,Log Barrier,"(0.75,0.75)",2.7225763558736,0,0.1322
Fixed - Far Corner,Uniformly Distributed,12,Monte Carlo,"(0.41,0.47)",2.7914586225856,100,0.4984
Fixed - Far Corner,Uniformly Distributed,12,l2,"(0.49,0.49)",2.70830133816335,88,25.2916
Fixed - Far Corner,Uniformly Distributed,12,Nelder-Mead Simplex,"(0.49,0.49)",2.70830139136044,59,1.167
Fixed - Far Corner,Uniformly Distributed,12,Log Barrier,"(0.75,0.75)",5.40388417589314,0,0.1436
Fixed - Far Corner,Uniformly Distributed,24,Monte Carlo,"(0.55,0.47)",4.95211866008466,100,0.7613
Fixed - Far Corner,Uniformly Distributed,24,l2,"(0.55,0.43)",4.87227625620523,147,49.735
Fixed - Far Corner,Uniformly Distributed,24,Nelder-Mead Simplex,"(0.54,0.43)",4.86939369796325,75,1.5179
Fixed - Far Corner,Uniformly Distributed,24,Log Barrier,"(0.75,0.75)",9.02972574830475,0,0.2559
Fixed - Far Corner,Uniformly Distributed,48,Monte Carlo,"(0.46,0.46)",8.49174522370767,100,0.9121
Fixed - Far Corner,Uniformly Distributed,48,l2,"(0.53,0.45)",8.24665363529989,130,53.8261
Fixed - Far Corner,Uniformly Distributed,48,Nelder-Mead Simplex,"(0.53,0.45)",8.2466536882792,67,1.3666
Fixed - Far Corner,Uniformly Distributed,48,Log Barrier,"(0.75,0.75)",16.0619533063509,0,0.2542
Fixed - Far Corner,Uniformly Distributed,96,Monte Carlo,"(0.45,0.56)",16.859330793319,100,1.6066
Fixed - Far Corner,Uniformly Distributed,96,l2,"(0.47,0.51)",16.4896666063595,209,126.7224
Fixed - Far Corner,Uniformly Distributed,96,Nelder-Mead Simplex,"(0.47,0.51)",16.4896667513846,58,2.1243
Fixed - Far Corner,Uniformly Distributed,96,Log Barrier,"(0.75,0.75)",29.7341240640246,0,0.6877
Fixed - Far Corner,Uniformly Distributed,192,Monte Carlo,"(0.5,0.5)",34.3693893613938,100,2.2337
Fixed - Far Corner,Uniformly Distributed,192,l2,"(0.48,0.5)",34.2769835473319,179,160.4678
Fixed - Far Corner,Uniformly Distributed,192,Nelder-Mead Simplex,"(0.48,0.5)",34.2769837669221,58,2.2887
Fixed - Far Corner,Uniformly Distributed,192,Log Barrier,"(0.75,0.75)",61.3798137295319,0,0.8585
Fixed - Far Corner,Uniformly Distributed,384,Monte Carlo,"(0.48,0.44)",70.339187084129,100,4.8748
Fixed - Far Corner,Uniformly Distributed,384,l2,"(0.49,0.51)",68.6656209635125,261,396.8707
Fixed - Far Corner,Uniformly Distributed,384,Nelder-Mead Simplex,"(0.49,0.51)",68.6656213929671,63,4.3697
Fixed - Far Corner,Uniformly Distributed,384,Log Barrier,"(0.75,0.75)",118.216311483786,0,2.8717
Fixed - Far Corner,Clustered - Corner,3,Monte Carlo,"(0.48,0.17)",0.162868334173479,100,0.3332
Fixed - Far Corner,Clustered - Corner,3,l2,"(0.49,0.11)",0.150863199809439,84,20.818
Fixed - Far Corner,Clustered - Corner,3,Nelder-Mead Simplex,"(0.48,0.11)",0.147749304305343,99,2.1426
Fixed - Far Corner,Clustered - Corner,3,Log Barrier,"(0.75,0.75)",2.19456183175734,0,0.0766
Fixed - Far Corner,Clustered - Corner,6,Monte Carlo,"(0.44,0.24)",0.76522851384537,100,0.4366
Fixed - Far Corner,Clustered - Corner,6,l2,"(0.46,0.25)",0.760960878609075,87,22.0129
Fixed - Far Corner,Clustered - Corner,6,Nelder-Mead Simplex,"(0.46,0.25)",0.760960882624005,70,1.0317
Fixed - Far Corner,Clustered - Corner,6,Log Barrier,"(0.75,0.75)",3.82047267574527,0,0.1399
Fixed - Far Corner,Clustered - Corner,12,Monte Carlo,"(0.34,0.3)",1.66886044336047,100,0.5311
Fixed - Far Corner,Clustered - Corner,12,l2,"(0.32,0.28)",1.64416710964989,126,35.0735
Fixed - Far Corner,Clustered - Corner,12,Nelder-Mead Simplex,"(0.31,0.28)",1.64036878906359,79,1.9954
Fixed - Far Corner,Clustered - Corner,12,Log Barrier,"(0.75,0.75)",7.72845166932098,0,0.1698
Fixed - Far Corner,Clustered - Corner,24,Monte Carlo,"(0.21,0.27)",2.72065075283659,100,0.6106
Fixed - Far Corner,Clustered - Corner,24,l2,"(0.24,0.27)",2.70326134043727,171,59.7233
Fixed - Far Corner,Clustered - Corner,24,Nelder-Mead Simplex,"(0.24,0.27)",2.70326134897531,67,2.0809
Fixed - Far Corner,Clustered - Corner,24,Log Barrier,"(0.75,0.75)",15.6297619191137,0,0.4667
Fixed - Far Corner,Clustered - Corner,48,Monte Carlo,"(0.29,0.22)",6.19105429129477,100,0.824
Fixed - Far Corner,Clustered - Corner,48,l2,"(0.28,0.28)",6.01604932210345,234,96.6533
Fixed - Far Corner,Clustered - Corner,48,Nelder-Mead Simplex,"(0.28,0.28)",6.01604934650204,62,2.2207
Fixed - Far Corner,Clustered - Corner,48,Log Barrier,"(0.75,0.75)",28.4583349615021,0,0.7711
Fixed - Far Corner,Clustered - Corner,96,Monte Carlo,"(0.31,0.32)",10.1255020679989,100,1.2849
Fixed - Far Corner,Clustered - Corner,96,l2,"(0.25,0.29)",9.7243919539435,213,120.7193
Fixed - Far Corner,Clustered - Corner,96,Nelder-Mead Simplex,"(0.25,0.29)",9.72439209067944,64,2.1265
Fixed - Far Corner,Clustered - Corner,96,Log Barrier,"(0.75,0.75)",55.6895083145053,0,0.7999
Fixed - Far Corner,Clustered - Corner,192,Monte Carlo,"(0.27,0.31)",18.7252732305206,100,3.3036
Fixed - Far Corner,Clustered - Corner,192,l2,"(0.26,0.28)",18.5092114419684,265,234.4565
Fixed - Far Corner,Clustered - Corner,192,Nelder-Mead Simplex,"(0.26,0.28)",18.5092115908819,63,3.3094
Fixed - Far Corner,Clustered - Corner,192,Log Barrier,"(0.75,0.75)",108.191604413231,0,1.4918
Fixed - Far Corner,Clustered - Corner,384,Monte Carlo,"(0.27,0.23)",35.1079664896232,100,5.5505
Fixed - Far Corner,Clustered - Corner,384,l2,"(0.27,0.26)",34.7214393722272,145,232.7198
Fixed - Far Corner,Clustered - Corner,384,Nelder-Mead Simplex,"(0.27,0.26)",34.7214401413536,62,4.3949
Fixed - Far Corner,Clustered - Corner,384,Log Barrier,"(0.75,0.75)",215.82031128281,0,1.6627
Fixed - Far Corner,Clustered - Centre,3,Monte Carlo,"(0.54,0.5)",0.495572517239856,100,0.3448
Fixed - Far Corner,Clustered - Centre,3,l2,"(0.52,0.51)",0.484040612562389,84,21.0835
Fixed - Far Corner,Clustered - Centre,3,Nelder-Mead Simplex,"(0.51,0.49)",0.480243734306428,88,8.8671
Fixed - Far Corner,Clustered - Centre,3,Log Barrier,"(0.75,0.75)",1.04827794260442,0,0.0744
Fixed - Far Corner,Clustered - Centre,6,Monte Carlo,"(0.49,0.49)",0.673023039629659,100,0.4216
Fixed - Far Corner,Clustered - Centre,6,l2,"(0.53,0.45)",0.629258862157649,86,21.8375
Fixed - Far Corner,Clustered - Centre,6,Nelder-Mead Simplex,"(0.53,0.45)",0.629258866038615,63,1.6414
Fixed - Far Corner,Clustered - Centre,6,Log Barrier,"(0.75,0.75)",1.58718314909774,0,0.1476
Fixed - Far Corner,Clustered - Centre,12,Monte Carlo,"(0.53,0.5)",0.83288720567568,100,0.4791
Fixed - Far Corner,Clustered - Centre,12,l2,"(0.52,0.45)",0.789264136363575,147,42.5832
Fixed - Far Corner,Clustered - Centre,12,Nelder-Mead Simplex,"(0.51,0.44)",0.786569217435388,90,1.8644
Fixed - Far Corner,Clustered - Centre,12,Log Barrier,"(0.75,0.75)",2.77715764939688,0,0.13
Fixed - Far Corner,Clustered - Centre,24,Monte Carlo,"(0.41,0.53)",1.85332205067759,100,0.6222
Fixed - Far Corner,Clustered - Centre,24,l2,"(0.47,0.51)",1.70567678778867,148,47.7893
Fixed - Far Corner,Clustered - Centre,24,Nelder-Mead Simplex,"(0.47,0.51)",1.70567681307556,65,1.5442
Fixed - Far Corner,Clustered - Centre,24,Log Barrier,"(0.75,0.75)",5.04819028866245,0,0.3036
Fixed - Far Corner,Clustered - Centre,48,Monte Carlo,"(0.5,0.54)",3.29850665600711,100,0.9554
Fixed - Far Corner,Clustered - Centre,48,l2,"(0.5,0.5)",3.24219416822379,210,86.4716
Fixed - Far Corner,Clustered - Centre,48,Nelder-Mead Simplex,"(0.5,0.51)",3.23900458052267,78,2.1471
Fixed - Far Corner,Clustered - Centre,48,Log Barrier,"(0.75,0.75)",9.6086694757558,0,0.4576
Fixed - Far Corner,Clustered - Centre,96,Monte Carlo,"(0.52,0.42)",7.72962156455306,100,1.2824
Fixed - Far Corner,Clustered - Centre,96,l2,"(0.51,0.49)",7.27810842034757,191,110.9382
Fixed - Far Corner,Clustered - Centre,96,Nelder-Mead Simplex,"(0.51,0.49)",7.27810850055683,61,2.8759
Fixed - Far Corner,Clustered - Centre,96,Log Barrier,"(0.75,0.75)",19.4997365102206,0,0.4232
Fixed - Far Corner,Clustered - Centre,192,Monte Carlo,"(0.51,0.55)",14.7775575684434,100,2.8008
Fixed - Far Corner,Clustered - Centre,192,l2,"(0.5,0.48)",13.7493994667014,161,144.6371
Fixed - Far Corner,Clustered - Centre,192,Nelder-Mead Simplex,"(0.5,0.48)",13.7487874879711,60,3.2146
Fixed - Far Corner,Clustered - Centre,192,Log Barrier,"(0.75,0.75)",39.8418319314216,0,1.5697
Fixed - Far Corner,Clustered - Centre,384,Monte Carlo,"(0.54,0.53)",26.7680845047315,100,4.1158
Fixed - Far Corner,Clustered - Centre,384,l2,"(0.5,0.5)",25.8561622208861,159,232.5036
Fixed - Far Corner,Clustered - Centre,384,Nelder-Mead Simplex,"(0.5,0.5)",25.8561625377424,57,4.2727
Fixed - Far Corner,Clustered - Centre,384,Log Barrier,"(0.75,0.75)",73.7523320731356,0,2.9496
Fixed - Far Corner,Uniformly Distributed,3,Monte Carlo,"(0.54,0.82)",0.307730375415952,100,0.3966
Fixed - Far Corner,Uniformly Distributed,3,l2,"(0.53,0.83)",0.304647143091972,84,20.2774
Fixed - Far Corner,Uniformly Distributed,3,Nelder-Mead Simplex,"(0.52,0.84)",0.300738478589333,77,1.6753
Fixed - Far Corner,Uniformly Distributed,3,Log Barrier,"(0.75,0.75)",0.598007889143141,0,0.0893
Fixed - Far Corner,Uniformly Distributed,6,Monte Carlo,"(0.53,0.69)",0.807961307966847,100,0.418
Fixed - Far Corner,Uniformly Distributed,6,l2,"(0.57,0.66)",0.781675637130243,126,31.9611
Fixed - Far Corner,Uniformly Distributed,6,Nelder-Mead Simplex,"(0.56,0.65)",0.778251506690961,91,1.3538
Fixed - Far Corner,Uniformly Distributed,6,Log Barrier,"(0.75,0.75)",1.18019351352468,0,0.0962
Fixed - Far Corner,Uniformly Distributed,12,Monte Carlo,"(0.48,0.74)",1.99251809426471,100,0.5675
